index,y_pred
1367,146558.29231235216
1368,157266.41856485567
1369,196166.84456453443
1370,197729.11240257326
1371,180403.61309416412
1372,276704.62204695435
1373,215048.48905362852
1374,155551.15620948095
1375,183026.67462260523
1376,309673.4869060238
1377,253016.9975985647
1378,293024.7955904453
1379,198317.9818504673
1380,206990.42789468737
1381,203580.62580645314
1382,348770.54444685334
1383,255182.84697317868
1384,245508.5039687026
1385,382764.74562223314
1386,169562.09076193257
1387,316429.51522504614
1388,317209.9664180173
1389,273274.4211752072
1390,192207.07208239337
1391,135291.81960414548
1392,250202.34100042586
1393,402293.6775981519
1394,240386.83359196194
1395,330947.90701233933
1396,175324.8241223824
1397,226355.72011912914
1398,240047.8784041169
1399,334265.2797296435
1400,320066.3345904447
1401,145332.19909550835
1402,275316.606356728
1403,283668.5258411341
1404,160105.80056205203
1405,260997.6887027422
1406,189867.53850095256
1407,152105.6920044387
1408,182934.05392412396
1409,158914.4620983839
1410,136241.43764752086
1411,184138.72240708745
1412,190968.08168027113
1413,207797.21341586867
1414,275379.7118502487
1415,163835.86820823734
1416,192100.78664473127
1417,193508.30582285993
1418,192394.49928042106
1419,333728.66006059624
1420,141033.80063482997
1421,160133.43516368433
1422,199375.28892284798
1423,174087.46094343328
1424,189412.7208368494
1425,135251.9189456148
1426,259238.64394186973
1427,264784.7291265681
1428,351365.0867949758
1429,163508.01976432136
1430,266445.4305947403
1431,161267.3536211375
1432,224163.36161321824
1433,188228.16746718818
1434,212583.63234531405
1435,168389.29030522442
1436,80980.98264902839
1437,68791.63103324347
1438,309379.0878257364
1439,190259.6408995283
1440,221521.04478611
1441,132712.29521420333
1442,314662.8580700326
1443,162655.7502252605
1444,211103.4789544527
1445,147618.3927650188
1446,429826.7732194482
1447,168194.07691675672
1448,116539.85824784881
1449,243327.72637748637
1450,155104.8738322369
1451,313788.28487110836
1452,218261.3341318615
1453,204129.9283393434
1454,202733.45754052006
1455,184633.41838396672
1456,288309.9149160522
1457,150006.83583707278
1458,265474.73335825326
1459,197613.82434815014
1460,186534.7204387892
1461,142421.01126931363
1462,207444.47673405707
1463,198246.29559437776
1464,195545.01311829855
1465,136246.97813809023
1466,134282.77020697316
1467,334673.78823338746
1468,225821.4778186823
1469,120048.03304140513
1470,399936.83942680864
1471,171602.3539761127
1472,169618.87542196983
1473,197616.4154003778
1474,249299.18270537286
1475,356486.8716584676
1476,224079.4750107947
1477,130723.3307202209
1478,196827.86121106098
1479,178550.78825017347
1480,206776.25330826137
1481,334177.78143951687
1482,217497.43371638315
1483,252887.22641716962
1484,182380.4207597434
1485,241557.67892417416
1486,253504.4510469409
1487,430728.9410402425
1488,196892.4284627351
1489,224823.65746865663
1490,195699.22307634374
1491,77655.19271004111
1492,194240.2196986808
1493,189922.53484302066
1494,183612.33925890233
1495,185124.45977700842
1496,325177.46573136235
1497,226523.66753342497
1498,216107.82854006998
1499,386180.8805572415
1500,266592.3066477022
1501,189823.1004320353
1502,210239.30842005086
1503,290007.72591365466
1504,204139.959970201
1505,130279.7645333911
1506,170797.0345187709
1507,151632.70776580586
1508,166716.84282819825
1509,187562.01188240873
1510,177416.58087803714
1511,207468.39731548147
1512,177029.79546202716
1513,215972.13131557815
1514,181976.71097338956
1515,259357.73918853296
1516,251199.18901179123
1517,273385.39927467617
1518,183321.1040026473
1519,178961.21153230083
1520,156146.34247395757
1521,218886.98257189358
1522,145790.51307739256
1523,161214.9028491275
1524,156869.74731158343
1525,167825.67450477567
1526,332154.43975212454
1527,187067.09388884268
1528,374877.452948681
1529,166886.367095493
1530,267447.0336511309
1531,409673.901273291
1532,195745.9580640025
1533,236257.81815003883
1534,137054.1653701247
1535,190962.0118382069
1536,418973.07457518944
1537,206322.53823180753
1538,245682.7835492788
1539,368732.60358365753
1540,178639.60040662246
1541,115475.1409916019
1542,177738.81755947554
1543,86398.84895390992
1544,151841.7674575871
1545,212706.6993246154
1546,372074.9312109876
1547,198138.1750353648
1548,231434.11472614048
1549,179740.99993370162
1550,109853.60149606179
1551,196018.05036771813
1552,322150.4580000826
1553,94063.20079264123
1554,226211.42939079896
1555,193166.62703847076
1556,179083.28153451483
1557,174032.10820741102
1558,181448.7241921614
1559,200722.6083270484
1560,239851.98956156388
1561,180004.59123649434
1562,211055.90659846406
1563,270134.88251713157
1564,167438.8886341982
1565,275945.28734358394
1566,344841.54397215316
1567,182287.54937216957
1568,302583.4035164024
1569,140548.99256302806
1570,202432.66665294033
1571,291922.0668845106
1572,109470.50886399894
1573,135219.01324902612
1574,205401.9475996568
1575,207258.67139250122
1576,272460.4022704814
1577,210427.29183354485
1578,325414.2223488576
1579,210177.8853549511
1580,154636.92670884606
1581,277785.3080012057
1582,411951.5815601915
1583,201884.7790856965
1584,206213.20276842712
1585,231485.02162870424
1586,283900.3556048765
1587,300309.65760132583
1588,190012.72296109487
1589,203418.08458565891
1590,174935.1690327288
1591,150079.06822887066
1592,193350.305670122
1593,191202.7818061868
1594,302218.1239293788
1595,198862.11800210155
1596,111190.82975911412
1597,198738.41813049503
1598,335510.1133948299
1599,281628.28978117375
1600,157592.73866638113
1601,186202.43064649598
1602,210647.21427792768
1603,107399.78101071643
1604,160505.97171408808
1605,264777.15340110497
1606,192749.85761197135
1607,270037.75413063174
1608,205093.90340209493
1609,256375.29351934002
1610,143594.4541620819
1611,401349.3935647066
1612,149569.74023173915
1613,292283.925312674
1614,189549.17884804503
1615,183613.9835876314
1616,237328.17315836
1617,227139.2838118332
1618,342029.6325646032
1619,192935.93963220486
1620,188845.93660331776
1621,272731.51161280874
1622,349909.3824933421
1623,285980.04873607284
1624,194885.1397343128
1625,146031.04989494718
1626,209695.59754878187
1627,182801.968191464
1628,284011.832762107
1629,156667.8937495696
1630,169928.7458213703
1631,154662.34534744176
1632,165976.80228915295
1633,283614.95289656805
1634,407918.21850793855
1635,169976.52971497522
1636,365168.2078389842
1637,200925.74818677045
1638,218753.1284047756
1639,147433.41652198188
1640,243670.81205667733
1641,218130.76606142358
1642,348870.95417814405
1643,231631.3925935375
1644,409468.54456700303
1645,195435.31023396534
1646,360813.6203720405
1647,385658.12789513485
1648,127938.93262359957
1649,107860.1995304649
1650,164339.25899980802
1651,275395.081984945
1652,166934.62973184107
1653,106786.99199370782
1654,129101.8570418419
1655,137753.7451235626
1656,229478.49174659702
1657,143141.2474375254
1658,234677.6935304969
1659,293501.20496917533
1660,195643.60073353164
1661,167931.27207960704
1662,207989.83963052492
1663,175091.42906766228
1664,213865.95783787273
1665,166048.88963270356
1666,185090.2229768235
1667,202235.14722924857
1668,200754.26543251312
1669,187386.75595817177
1670,210863.8703327189
1671,225199.47098857322
1672,172253.09842965164
1673,194411.37566743212
1674,183011.70182441515
1675,244985.98576897747
1676,163797.3931509225
1677,343531.32645522675
1678,264135.618707305
1679,168633.28359350486
1680,161050.05471968307
1681,162132.2577695292
1682,313358.2465377456
1683,249627.67140269096
1684,266518.8011645012
1685,438913.7237970192
1686,327389.7325983149
1687,337985.567296162
1688,151371.8243163193
1689,200589.85814267313
1690,202251.67176303637
1691,183205.2357179924
1692,402811.450113111
1693,148460.54645353026
1694,173350.6533045328
1695,362218.61614713655
1696,279126.31581747683
1697,260038.96983361358
1698,128353.05648328824
1699,192760.54654672495
1700,164602.69709268076
1701,214299.30397799477
1702,288348.7749665926
1703,284160.60543184244
1704,176624.08326933355
1705,288638.9539279679
1706,183816.19629883283
1707,188506.53244356814
1708,185400.04451471093
1709,128766.10673937279
1710,177091.91088157313
1711,170787.56507308487
1712,239622.5196687018
1713,137619.31538802528
1714,129705.35862697155
1715,323326.366587261
1716,245741.01071702773
1717,326519.41943185043
1718,156606.04818456675
1719,210074.2532324801
1720,175062.3994356334
1721,195397.9950511025
1722,280844.69775605405
1723,219292.8997859723
1724,81393.14378439546
1725,389359.6682797029
1726,342470.74877869914
1727,303355.73397473525
1728,125676.07636695812
1729,323998.99911467195
1730,162267.50222793737
1731,171458.16006865716
1732,184966.03843568874
1733,346688.9680310658
1734,140183.9376342993
1735,263546.0714545729
1736,432326.97697092924
1737,203094.52695152632
1738,203507.5165597816
1739,138483.29336097607
1740,206471.65377452315
1741,276951.3043367086
1742,283905.65857812366
1743,307010.7803034094
1744,179415.95202825163
1745,177850.23963839983
1746,235520.03202799038
1747,152354.21223539714
1748,180656.83377265558
1749,187253.91638654406
1750,187260.28187923942
1751,216892.47010771104
1752,176557.94093728004
1753,211204.44688596742
1754,205376.6353004885
1755,193142.0244388712
1756,177706.23525881633
1757,186224.61199131227
1758,227176.34629700688
1759,358338.223461789
1760,199338.84541930704
1761,246726.52002145193
1762,129980.53340936152
1763,211318.3210015081
1764,195286.291462426
1765,260656.740787988
1766,383635.23217657505
1767,127661.65807233879
1768,129903.5967388101
1769,164423.80161309053
1770,259097.54332105484
1771,178916.32839451646
1772,176991.48571688155
1773,421399.06686808163
1774,195686.726139437
1775,216409.05464685263
1776,276748.40242000995
1777,196571.06197355915
1778,68615.78394034399
1779,253709.0027972308
1780,244112.92004978636
1781,210836.85030433047
1782,222932.2157979232
1783,232266.65000705703
1784,331994.23813024984
1785,185971.47991258642
1786,191282.59372001243
1787,121329.97952528401
1788,207965.66410344435
1789,195852.27758226934
1790,216623.49668978737
1791,137071.4466766349
1792,227820.55212685993
1793,196067.28513720256
1794,200036.045381579
1795,295464.5653549048
1796,231624.38649671595
1797,157475.21531671615
1798,187448.61692545627
1799,177145.96786527662
1800,209288.77339175198
1801,149442.7683524724
1802,199558.2386522785
1803,209929.7206358142
1804,349285.401711765
1805,396423.5004734879
1806,257591.94525730048
1807,70155.1127788993
1808,341063.1569610695
1809,194950.8250955549
1810,212155.06221320768
1811,167574.9021632288
1812,124582.91486412381
1813,189163.40186968952
1814,125889.23162086737
1815,74344.24316516108
1816,391082.00161078776
1817,127126.09531764551
1818,281532.1625712787
1819,194004.23034079446
1820,206751.67864300034
1821,113027.09891686476
1822,287911.4229137114
1823,177905.7104099125
1824,266254.7428458959
1825,189578.09951864605
1826,183030.77452272727
1827,164134.20262167873
1828,220350.714342462
1829,253218.25958525928
1830,167773.44109867685
1831,183237.44265679992
1832,194018.0329572864
1833,114236.23910272412
1834,382393.908492795
1835,104103.29692782158
1836,396297.9449196001
1837,210376.3396267891
1838,177783.3523271727
1839,212912.44800475237
1840,243824.31532388224
1841,291196.32825327973
1842,237113.21719916828
1843,176097.99022852574
1844,230467.51149516107
1845,301572.1066761272
1846,158475.4941731503
1847,185239.39922990982
1848,194999.57370312107
1849,256534.77261791806
1850,176823.91978798463
1851,183999.48067015107
1852,207330.11988303345
1853,408020.08410662244
1854,196417.12328382622
1855,127256.90154271925
1856,187549.2312758021
1857,178744.841301941
1858,284411.64777294046
1859,181808.50680584722
1860,199181.0267780011
1861,309242.2970118403
1862,200134.2399492461
1863,237903.7836151058
1864,200391.89313146958
1865,289385.4900538605
1866,176552.36136336208
1867,259993.44752002019
1868,125873.04266498248
1869,160104.90432108656
1870,187275.96511206974
1871,210047.02146144034
1872,162310.7695044563
1873,169636.75683662272
1874,265026.7144773485
1875,366898.1363333608
1876,182697.09786408013
1877,306529.802979935
1878,99491.6747940261
1879,343140.0373103318
1880,177548.0039171766
1881,148252.7690853476
1882,251774.4071011329
1883,185945.6802891297
1884,204814.80781990694
1885,295480.96248062333
1886,239639.57573967017
1887,189789.38651925029
1888,337533.8990605814
1889,221683.44463452548
1890,237132.14002814106
1891,289025.91023650306
1892,190932.91644173465
1893,171778.0956421223
1894,266937.8872600327
1895,179609.99597483673
1896,176899.31867343068
1897,172482.17583685892
1898,284424.6514914377
1899,141004.8341897398
1900,270978.6468872048
1901,239998.67042811442
1902,200219.31298022188
1903,144620.27540967683
1904,185065.06833453238
1905,212939.22395052185
1906,200723.51229672888
1907,166770.5948273051
1908,168805.9442227055
1909,265048.11870092695
1910,136600.59636407465
1911,157804.8028211467
1912,266029.60146878794
1913,211988.56818767733
1914,132277.51899425406
1915,328024.80813163647
1916,289690.1340132037
1917,188634.89443504717
1918,203525.69846522686
1919,237367.76912993382
1920,172933.94134482034
1921,313552.38274323335
1922,215677.24847988228
1923,198252.0549662818
1924,168706.1166897688
1925,208319.0587924433
1926,235397.69025606758
1927,331485.2217647558
1928,120340.77859233745
1929,256138.87787389406
1930,83310.5342844039
1931,186598.59970198103
1932,179784.57247148073
1933,342839.86842170527
1934,107213.61183532815
1935,396790.86971416656
1936,119978.0160351156
1937,323878.5191384757
1938,269610.35904071917
1939,255870.92407464824
1940,427310.43918954773
1941,220807.81968699206
1942,118652.12123548101
1943,227314.07740816017
1944,143109.74244131497
1945,243976.3164338462
1946,188907.35501550612
1947,184317.36055670152
1948,201168.34848510358
1949,186093.35661622914
1950,136369.2281433635
1951,362207.1529227296
1952,139365.25621241127
1953,317922.47203503875
1954,183358.47442846815
1955,200036.45706425142
1956,206550.48003412402
1957,198470.7045199161
1958,149540.4681267095
1959,146507.85265861367
1960,84382.98977031864
1961,364680.4753202726
1962,220951.26274824305
1963,195715.36115261083
1964,195370.9093279489
1965,190099.3388579969
1966,196793.11481095589
1967,189475.78784379407
1968,215601.9482626089
1969,204659.4605542889
1970,329269.72774403036
1971,379700.3593138992
1972,143274.59685417227
1973,301413.3710824494
1974,151211.86264878657
1975,256773.79603982394
1976,185847.28194755118
1977,153938.9762719947
1978,193952.8529082343
1979,197653.51852413802
1980,306299.0763539487
1981,125457.5703996261
1982,249963.03595661733
1983,73256.92073113415
1984,262136.25491747406
1985,182600.492929927
1986,266676.8432473974
1987,315764.9107184602
1988,118829.24461645266
1989,206774.61125332993
1990,237681.44747092357
1991,415118.489302885
1992,241980.33011731587
1993,110640.42883517325
1994,215300.83173979807
1995,236408.48739579663
1996,204699.4382539408
1997,297361.14704827045
1998,183591.15357138249
1999,276221.47929509793
2000,276154.4895679407
2001,266127.19280057476
2002,116482.45753722353
2003,311456.58817051677
2004,178029.38276651784
2005,244147.31386390142
2006,180204.7256888245
2007,139919.59503871814
2008,184404.9167875882
2009,165856.52444364206
2010,102145.58380518007
2011,310085.3737194455
2012,227469.93302889605
2013,215768.63715356734
2014,423342.82277712045
2015,214842.38491462677
2016,259697.69670998826
2017,205798.77499748924
2018,260863.11636926347
2019,239662.77116237883
2020,327616.9858509472
2021,184248.89578665904
2022,230654.82555399233
2023,240421.2031163682
2024,178455.98845785492
2025,117099.22893698368
2026,177317.1288966524
2027,339048.42418490094
2028,100304.627057116
2029,191676.4861522981
2030,243262.13303665497
2031,71533.80875402225
2032,427654.2624984667
2033,192719.70350705893
2034,221378.84960519706
2035,266075.3088843989
2036,162085.38412120947
2037,149117.98817063423
2038,172628.06411195555
2039,368841.28866632347
2040,162495.11903841284
2041,245182.21907452896
2042,241535.44682047638
2043,309215.9521703319
2044,200610.78675036103
2045,227305.91836735184
2046,180766.07821862533
2047,169217.4585428759
2048,198238.34824411268
2049,211245.85975226626
2050,256537.29036996496
2051,217120.5880981092
2052,208727.74034906627
2053,217402.89034251746
2054,256790.87569071137
2055,138635.66992115453
2056,325653.90998111124
2057,106368.23575677992
2058,189753.21225835985
2059,246411.67944494326
2060,106413.24246406596
2061,215801.97507395252
2062,357534.57365527196
2063,179602.82643575003
2064,251031.87373469045
2065,341920.10605414805
2066,290235.13808640646
2067,174221.2969400157
2068,182520.98359066344
2069,323285.3154856962
2070,177154.41076350148
2071,221854.05335489608
2072,208571.351073124
2073,223213.21875059666
2074,163941.5727345908
2075,179205.69004798928
2076,313857.1664339642
2077,175768.9821479692
2078,194493.62371075744
2079,195855.11888593176
2080,245724.25584145696
2081,216136.36848447614
2082,419869.70410806214
2083,154042.5605850116
2084,301354.8793369093
2085,330066.88009687257
2086,296408.2547704706
2087,352232.90128214995
2088,257574.30996462048
2089,245783.077762818
2090,248525.45749878787
2091,168357.49617216608
2092,128682.11956016187
2093,213097.73762279068
2094,185190.8627456817
2095,213288.9202108944
2096,229044.26073275745
2097,159761.44790552105
2098,272809.65561261727
2099,175490.30370023113
2100,174871.44316289632
2101,219353.7829855261
2102,112414.687790186
2103,147816.8323452821
2104,199785.92147413298
2105,181751.47171481617
2106,193347.39939128383
2107,141001.69617219444
2108,82935.20333058698
2109,385745.1877026696
2110,136400.11538322462
2111,235549.83072457372
2112,281838.34678251704
2113,241465.87705568454
2114,223694.69552135892
2115,401283.17099392187
2116,189833.37987868744
2117,266031.7264500666
2118,203284.68415491344
2119,195443.51068384264
2120,161639.3438154052
2121,252653.4977401676
2122,322928.7009379045
2123,192106.6416186005
2124,164397.5443779109
2125,142841.99736793258
2126,243830.78830403107
2127,216011.3505398414
2128,213372.17493747806
2129,244320.43081852328
2130,216810.68681515515
2131,128971.09935134723
2132,286923.2185502708
2133,209262.62860626684
2134,107112.93318097775
2135,206940.75669901818
2136,174597.08495468946
2137,404159.2273081524
2138,170073.92668659604
2139,179093.25410957783
2140,283413.32067048264
2141,216269.97380633894
2142,239221.03498524945
2143,237064.59525609034
2144,125827.5095422955
2145,188908.30144529114
2146,245031.61951557564
2147,178410.52288152988
2148,218209.26184577876
2149,242622.93594890437
2150,180766.12789762465
2151,140822.6801309031
2152,298626.77442716825
2153,142906.04761832434
2154,260382.23199251722
2155,204553.21952547523
2156,180253.20981086022
2157,335016.0081400392
2158,104047.67512574788
2159,185040.89786977004
2160,190155.44837644498
2161,233083.72376973665
2162,175339.03114302692
2163,147330.749970837
2164,192910.08643939934
2165,173364.48246471182
2166,380179.6934773586
2167,187502.4003803453
2168,212205.867587927
2169,310998.207144282
2170,126715.54463103149
2171,268566.3900456233
2172,185476.83193929587
2173,432739.62404804735
2174,223379.1722817979
2175,250878.95648759202
2176,151844.3709424386
2177,197820.12712864392
2178,320603.7743224324
2179,157401.69467847236
2180,137767.82844203597
2181,363043.6315911543
2182,180918.482495258
2183,258006.42052816038
2184,196800.17716013416
2185,402231.87072618474
2186,325264.89590754145
2187,154767.52374899102
2188,175778.17439149378
2189,173625.641888241
2190,253484.04502147087
2191,184795.17439033414
2192,220986.17141224546
2193,181301.24574484638
2194,187810.24623448146
2195,188807.87421337265
2196,191401.85672327707
2197,230018.20702241766
2198,364323.44413056487
2199,299565.17396466935
2200,109593.29585508587
2201,193751.28079927724
2202,246548.9781727415
2203,328469.30098530697
2204,277420.7147843481
2205,201362.27616589374
2206,163052.62215674194
2207,71365.5724410177
2208,189965.30970552686
2209,229907.62309278798
2210,354174.09831664385
2211,392849.1625048667
2212,212640.76490155462
2213,158938.66315518602
2214,281776.70567521953
2215,288475.8824932415
2216,347938.1831282171
2217,241130.06391329403
2218,173628.36585052148
2219,282891.76367643836
2220,260782.35505163213
2221,173571.68076538475
2222,220814.98672279375
2223,208724.35037003973
2224,158685.84971522755
2225,262207.3076488287
2226,223799.80552777593
2227,343265.15406602784
2228,111937.27100539388
2229,166178.29407349852
2230,210192.297377156
2231,187278.54671835006
2232,125822.2594921468
2233,209796.9637383956
2234,192148.3865331608
2235,257994.52667993828
2236,312798.26485878415
2237,233197.1875062137
2238,191086.62897839365
2239,109196.25989136052
2240,198733.3382829406
2241,253630.1250770657
2242,288556.9012138175
2243,214957.15315250098
2244,170734.95680200352
2245,202803.08681394687
2246,323417.7886063784
2247,244123.59229250398
2248,198421.07327150923
2249,270144.1250073558
2250,187555.0610736734
2251,317228.7725054616
2252,255071.42527095714
2253,165758.2929568275
2254,271444.4212308781
2255,179235.39353549786
2256,343097.2386012287
2257,310733.4765399583
2258,268600.51998913876
2259,181519.4698198828
2260,243322.90246676115
2261,124000.34174870119
2262,416583.869640359
2263,175682.23290704278
2264,171581.8130135724
2265,117910.2803334067
2266,193258.95448615207
2267,207865.4521435993
2268,122929.97250736432
2269,256981.8423911819
2270,159433.17415836637
2271,180504.208172338
2272,385788.4063238727
2273,185967.73473283573
2274,302520.2945398033
2275,169391.56021732965
2276,305859.96408466966
2277,231611.31099654292
2278,190298.89629216367
2279,133445.11301524733
2280,184246.93896349324
2281,177924.64750091522
2282,301452.5999584611
2283,336197.23677875416
2284,275519.37951920566
2285,286449.22706274077
2286,278972.28481956344
2287,182624.47474543846
2288,215316.43869165092
2289,155509.58468042573
2290,150873.39120303435
2291,210369.9838309828
2292,346514.1445065561
2293,262817.13342685957
2294,252249.076411502
2295,334859.10457081086
2296,257396.20980002117
2297,201071.92571995407
2298,331136.26121920475
2299,232805.78009412915
2300,134273.1569273606
2301,176806.472696415
2302,106700.73213970932
2303,271454.0380788566
2304,353240.0946245346
2305,309374.41931251355
2306,235110.40031243197
2307,186784.153307712
2308,192318.1761463059
2309,229415.8204310604
2310,200204.73878498963
2311,189973.44530685656
2312,263949.85303567845
2313,219218.88011234722
2314,200244.73044325048
2315,194359.81935792565
2316,269073.952873044
2317,202058.15822086346
2318,241150.2484119309
2319,187881.25844793237
2320,218744.23169122988
2321,210763.00350940082
2322,187119.2952103977
2323,414110.4327030889
2324,104493.20725601255
2325,182617.91430368606
2326,193542.0253700251
2327,143556.73553612755
2328,309508.0563886613
2329,317138.81971476565
2330,200430.64606644152
2331,149161.70050682436
2332,171749.88221451873
2333,150346.76951155305
2334,192256.43630626073
2335,119240.21189622872
2336,264449.5409298398
2337,221641.68669268704
2338,152930.5867995394
2339,163402.1451593447
2340,231516.26183507853
2341,168322.21933792793
2342,292574.47792920214
2343,155347.01096568367
2344,111376.16711047581
2345,225891.77094266098
2346,218737.9394972455
2347,141335.11489803754
2348,167205.18681453296
2349,208587.52737908563
2350,314781.39080341713
2351,157585.8301877629
2352,263294.4251004296
2353,138042.54429778343
2354,219104.4998299869
2355,154892.12103132787
2356,198499.94881132504
2357,102961.52299791254
2358,194690.63138410554
2359,175285.67394344398
2360,220312.75949580388
2361,216878.6002246006
2362,167669.5652438311
2363,315998.644764887
2364,116019.69489146023
2365,329295.8512118707
2366,136192.1456772453
2367,189756.7908647162
2368,325848.16437414364
2369,346448.07747574674
2370,243447.7637572917
2371,236713.36699888503
2372,138262.0021719309
2373,84641.50095369462
2374,146327.7299163561
2375,159922.46668047257
2376,191582.49395356796
2377,145373.5133902144
2378,163321.60256690785
2379,157921.84130857722
2380,208063.10112268652
2381,225821.68824907433
2382,215418.69240851773
2383,202505.53416477432
2384,186020.27799208078
2385,302208.0113994956
2386,187626.83821301587
2387,263929.45634967653
2388,221268.3595730645
2389,376767.6649171491
2390,164223.7420162854
2391,300245.0811379284
2392,171056.42002798858
2393,310741.54874782695
2394,271249.03935019026
2395,201308.06691901424
2396,183240.67011997453
2397,251105.94914393424
2398,344288.18263624905
2399,187066.2838783787
2400,297845.1451922282
2401,227249.54157112422
2402,181406.37197586868
2403,300401.8000953846
2404,188000.08301147952
2405,195576.498003866
2406,190695.267500229
2407,185413.21704888347
2408,159338.7559132167
2409,159462.39728133625
2410,196035.13561808036
2411,131639.77611051477
2412,150764.1824388997
2413,90139.80744904459
2414,141264.7306471584
2415,212182.70748349372
2416,156800.54428773382
2417,172450.7828381863
2418,332737.7956960769
2419,210816.40853568487
2420,151182.82562058535
2421,129899.43625159547
2422,146624.15608494432
2423,178972.80388411885
2424,141316.65769140824
2425,134264.12068828245
2426,198325.32283793204
2427,157800.54090684463
2428,161848.0798198353
2429,69251.43601205586
2430,304879.54391887865
2431,299762.7785215485
2432,210761.96134236033
2433,230604.32731119325
2434,162994.7909406871
2435,181321.38129248805
2436,177432.53148170517
2437,392789.458524932
2438,228578.16819122186
2439,185125.38498911838
2440,190939.38015508463
2441,131557.76588496327
2442,147486.58600480156
2443,167015.70360086847
2444,139163.6204325146
2445,143693.2919224547
2446,184143.08994069946
2447,211624.85242318746
2448,195820.72264573313
2449,198607.3658698404
2450,213822.33237925443
2451,189706.24708944134
2452,198384.40028453805
2453,175579.24430052735
2454,244400.09804823704
2455,212485.4425373882
2456,187447.0427022298
2457,126952.92674934363
2458,119831.25966377724
2459,124603.02142166022
2460,197079.14189051255
2461,246027.4795044397
2462,185483.28293792446
2463,196242.01307104412
2464,280333.22160805
2465,140370.9075350483
2466,177218.50659667296
2467,175272.06877899196
2468,240968.6313523196
2469,239110.62761110355
2470,343272.69285902684
2471,295648.73000289564
2472,147911.10479098497
2473,183094.64826868186
2474,259054.0006439651
2475,186963.15405946408
2476,154907.6011601802
2477,177541.0436346625
2478,224458.56470677094
2479,151633.06289082763
2480,139910.87488217582
2481,185918.17617049013
2482,179346.54271902985
2483,159183.12860228468
2484,81125.82612846536
2485,185683.41747820223
2486,433023.30710172607
2487,214716.76097496637
2488,151889.3188447778
2489,283409.3781187607
2490,192673.2188794325
2491,156692.568237076
2492,109652.69062825943
2493,130411.26450108727
2494,203147.60980466715
2495,281467.43420701404
2496,114522.3090385244
2497,176560.02368305455
2498,210941.36129728975
2499,320852.8603579843
2500,175584.36274253475
2501,261580.76589484562
2502,253798.5949807629
2503,160045.2787957827
2504,183128.31025710484
2505,166521.68209317603
2506,165825.30335111293
2507,394493.6624273555
2508,218623.4479039829
2509,176626.94486515492
2510,156319.57733987604
2511,155622.88053195548
2512,298895.06261153886
2513,154446.12633734435
2514,262262.5695852541
2515,205017.56031001566
2516,140599.53918248677
2517,127401.84433343045
2518,174076.3360169437
2519,152204.81518284266
2520,284296.26642354514
2521,201277.7194511795
2522,202902.81160815098
2523,333831.9358431355
2524,201094.628800988
2525,310932.1897677156
2526,344171.5665160055
2527,202836.83769512054
2528,182342.61729636992
2529,179733.33981073173
2530,155867.4503717493
2531,248603.31074263752
2532,158623.22125418615
2533,352094.17592413636
2534,280919.3641689787
2535,276649.3074345132
2536,319861.22643681505
2537,156131.40140623628
2538,191548.05374884428
2539,153463.6572628019
2540,226191.35221336278
2541,122343.64526941099
2542,352508.074832386
2543,175712.3161496207
2544,279289.72715513455
2545,332418.49787660205
2546,236080.63475279725
2547,293932.6787436995
2548,269811.827774866
2549,262916.9668569607
2550,168460.1879432941
2551,192201.31942595582
2552,141481.52416975168
2553,180606.68717417034
2554,330537.1903809681
2555,151536.78693614132
2556,201955.96890562968
2557,382713.36645985517
2558,156274.23382605883
2559,75720.38812581133
2560,272468.9830663751
2561,144181.88478358812
2562,195765.2966619529
2563,173615.25365491174
2564,267514.2164406568
2565,191951.68720127194
2566,177672.44496248168
2567,188034.50194182672
2568,188648.11237607102
2569,276630.95600317017
2570,214358.5486257011
2571,213503.2319187481
2572,318748.8505443696
2573,267272.6691219805
2574,177375.92209228178
2575,139011.07036074906
2576,123353.38898701934
2577,235056.58492727648
2578,347590.16575771285
2579,188878.67045811712
2580,239850.91140638333
2581,332300.04310926894
2582,275203.9618270416
2583,472034.6808347977
2584,174836.0665139623
2585,287654.42802113894
2586,185126.9521150182
2587,189026.98166632498
2588,182268.12250289242
2589,170172.96368799827
2590,174116.17984048094
2591,205490.57341630993
2592,411372.1934837237
2593,274749.9280260874
2594,389090.2320553501
2595,167061.46733073654
2596,291564.3052433796
2597,177501.64681166149
2598,287757.4017498979
2599,163050.96775299966
2600,186980.39552660318
2601,154049.73126746315
2602,128161.36359769234
2603,189071.5519173014
2604,150477.74725594124
2605,214626.02985227905
2606,286990.0708673401
2607,206780.45046666768
2608,220912.22819636358
2609,110478.42777452001
2610,137496.57213479868
2611,141218.14640256963
2612,124381.92985146027
2613,181036.89467876413
2614,177890.8560862176
2615,245912.80166461342
2616,211840.46132891913
2617,149812.63386379418
2618,327463.38525356347
2619,241023.93294722936
2620,150646.49930367293
2621,219922.40425913336
2622,198244.6577167772
2623,179869.55609792273
2624,280714.3517127949
2625,221386.2796023017
2626,181013.84036558046
2627,202231.52633949107
2628,341959.0245083941
2629,173626.24743843454
2630,213654.8045931862
2631,219337.36449500182
2632,156705.26607963152
2633,180857.68023133243
2634,172901.9490936969
2635,145796.75836000216
2636,228456.6308595113
2637,185862.56718223076
2638,143607.12421317885
2639,215980.01739962396
2640,191571.31333048042
2641,197398.08718813607
2642,333098.6209869565
